GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_tot,Wh_2018_tot,His_2018_tot,BlC_2018_tot,NatC_2018_tot,AsnC_2018_tot,PacC_2018_tot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_tot,Wh_2019_tot,His_2019_tot,BlC_2019_tot,NatC_2019_tot,AsnC_2019_tot,PacC_2019_tot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap
50005050050,5976,5650,76,53,62,130,3,4865,4645,52,37,47,81,2,5841,5519,32,147,121,21,0,4622,4387,30,145,58,0,0,5794,5549,83,45,112,0,0,4632,4457,85,30,58,0,0
50005500501,1758,1695,29,12,19,10,1,1356,1316,20,5,13,7,0,1619,1536,16,12,14,38,5,1259,1206,19,10,13,15,0,1579,1498,8,8,19,38,6,1207,1161,4,6,16,10,0
50005500510,1174,1140,8,9,14,4,1,929,904,4,4,14,3,1,1064,1027,26,6,5,26,0,810,800,0,4,4,0,0,1057,1016,29,6,7,23,0,790,775,4,4,4,0,0
50005500504,1022,990,11,3,12,4,0,764,738,10,3,11,3,0,971,891,37,1,38,0,0,770,710,35,4,25,0,0,984,898,30,0,35,21,0,790,735,30,0,15,15,0
50021502113,1237,1205,10,10,6,6,1,1024,999,9,6,6,4,1,1168,1156,6,0,0,6,0,1005,1000,0,0,0,4,0,1207,1199,7,0,0,0,0,1005,1005,0,0,0,0,0
50027502713,619,608,0,3,5,3,0,520,511,0,1,5,3,0,476,476,0,0,0,0,0,410,410,0,0,0,0,0,535,535,0,0,0,0,0,480,480,0,0,0,0,0
50021502101,1056,1020,7,11,17,1,0,804,780,4,7,12,1,0,907,881,10,0,10,6,0,715,695,4,0,10,4,0,835,800,10,0,9,17,0,695,665,4,0,10,20,0
50021502107,2734,2638,36,25,25,12,1,2136,2080,18,12,18,8,0,2611,2473,109,38,14,0,0,1985,1880,70,15,15,0,0,2585,2499,75,12,0,0,0,1955,1880,65,10,0,0,0
50021502103,4717,4572,60,33,23,32,3,4078,3952,50,30,21,28,3,4570,4440,42,78,7,26,0,3945,3845,40,44,8,4,0,4553,4420,22,51,34,30,0,3990,3885,20,39,34,14,0
50023502312,1731,1669,15,15,22,11,0,1321,1287,9,6,16,2,0,1626,1527,21,3,55,16,0,1310,1255,10,0,30,10,0,1675,1560,24,4,64,19,0,1355,1290,15,0,35,14,0
50023502304,7924,7652,117,56,66,41,1,6183,6003,84,26,46,26,1,7750,7369,119,205,57,19,0,6240,6025,95,74,45,10,0,7736,7339,101,248,40,20,0,6280,6050,75,95,40,20,0
50023502323,906,867,9,10,18,1,0,741,715,7,6,12,1,0,934,888,21,0,16,0,9,730,705,10,0,15,0,0,831,799,20,0,0,0,12,630,620,10,0,0,0,0
50007500708,5238,4810,117,126,57,142,8,4635,4288,100,93,42,116,7,5344,4845,127,90,89,225,4,4622,4341,110,32,47,76,4,5269,4721,139,82,83,264,4,4662,4371,117,48,46,59,4
50007500710,5451,4773,176,224,50,241,6,5076,4513,162,163,44,207,6,5594,4874,179,211,25,339,8,5262,4767,162,157,19,135,10,5712,4860,184,351,26,345,8,5455,4883,177,226,24,141,10
50023502313,3182,2934,66,51,45,91,2,2584,2421,45,26,32,61,1,3086,2774,47,114,38,134,0,2446,2266,46,38,20,67,0,3158,2903,50,96,41,73,0,2480,2326,45,21,36,47,0
50023502314,2785,2572,61,48,41,81,1,2257,2117,41,21,24,53,0,2729,2556,24,84,32,67,0,2224,2104,18,32,0,52,0,2586,2464,34,40,10,45,0,2130,2054,29,9,3,28,0
50023502315,1888,1743,39,30,26,53,3,1535,1437,26,20,21,36,2,1732,1564,76,54,14,32,0,1420,1320,45,29,4,4,0,1730,1522,88,62,15,51,0,1445,1315,50,35,4,24,0
50023502311,1588,1507,22,21,28,12,1,1195,1144,14,10,20,5,0,1635,1570,19,0,15,18,6,1270,1225,15,0,15,8,4,1423,1338,21,0,15,34,6,1155,1105,15,0,15,10,4
50027502721,2825,2742,32,9,33,13,0,2341,2275,22,5,29,11,0,2771,2698,19,40,12,2,0,2195,2145,20,20,14,4,0,2746,2633,26,84,2,2,0,2100,2055,30,20,4,4,0
50027502719,9373,8896,149,131,125,92,2,7436,7131,87,66,93,61,2,9049,8555,81,155,161,112,0,7315,6980,70,84,133,50,0,9015,8429,143,123,184,147,0,7385,7050,80,65,134,65,0
50027502711,1963,1883,15,9,38,18,4,1634,1578,11,5,28,11,3,1955,1829,52,32,29,18,6,1580,1520,14,19,10,4,0,1826,1679,59,41,44,6,5,1530,1460,8,35,23,4,0
50027502710,3393,3289,45,21,20,23,7,2702,2633,30,11,17,14,4,3443,3229,0,29,95,90,0,2745,2570,0,30,95,50,0,3469,3230,0,38,114,87,0,2775,2590,0,35,105,45,0
50025502522,3178,3019,49,29,49,33,1,2490,2406,23,8,31,21,0,3046,2733,153,144,1,9,0,2400,2280,75,35,0,10,0,2999,2729,84,129,29,18,0,2390,2270,49,35,29,4,0
50025502521,900,873,5,16,6,1,1,706,687,5,8,6,1,1,717,659,15,8,33,19,0,595,550,19,10,14,4,0,778,707,26,6,36,22,0,660,600,29,4,15,4,0
50027502708,2030,1943,20,20,18,28,0,1639,1581,14,11,14,17,0,1812,1761,0,9,31,12,0,1577,1527,0,10,30,10,0,1930,1768,103,12,33,15,0,1681,1517,104,10,30,15,0
50027502709,7922,7447,96,108,105,194,11,6234,5929,54,56,73,134,7,7866,7191,141,266,145,267,0,6138,5843,85,110,30,54,0,7712,7090,132,170,99,357,0,5899,5683,65,24,15,84,0
50027502722,1099,1078,8,0,9,4,0,899,884,6,0,7,2,0,1099,1079,8,0,0,11,1,810,800,10,0,0,0,0,1209,1187,7,4,0,10,1,905,895,4,4,0,4,0
50027502718,1502,1435,18,22,16,14,0,1183,1144,11,9,14,7,0,1373,1312,20,27,11,3,0,1105,1060,15,20,8,4,0,1443,1364,17,34,18,10,0,1115,1070,15,15,10,10,0
50019501901,941,894,15,13,15,4,0,737,704,10,5,14,4,0,927,864,42,0,21,0,0,760,720,20,0,20,0,0,944,889,30,6,19,0,0,780,740,15,4,20,0,0
50011501108,4515,4379,44,22,34,36,3,3303,3217,23,8,28,24,3,4716,4450,155,0,49,62,0,3525,3405,75,0,20,24,0,4738,4332,215,12,108,93,0,3570,3400,89,0,35,50,0
50011501119,6003,5705,75,64,119,41,3,4646,4462,47,33,79,26,1,6413,6285,43,10,17,59,0,5183,5082,44,4,14,30,0,6483,6232,39,17,60,142,0,5248,5073,40,5,54,70,0
50011501109,3535,3289,15,13,205,14,2,2656,2479,7,7,152,11,2,3660,3280,2,0,378,0,2,2790,2505,4,0,285,0,0,3669,3530,2,0,138,0,2,2700,2560,4,0,135,0,0
50025502518,216,213,0,0,2,0,1,178,175,0,0,2,0,1,227,225,2,0,0,0,0,182,182,4,0,0,0,0,180,177,3,0,0,0,0,157,157,4,0,0,0,0
50025502517,3,3,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0
50025502506,1124,1074,18,8,15,10,0,937,900,14,4,12,6,0,1252,1175,18,13,39,17,3,1030,965,20,0,29,20,0,1023,963,9,5,23,23,5,845,795,10,0,14,19,0
50025502509,2121,2053,24,12,19,9,2,1689,1654,10,6,13,3,2,1997,1912,20,7,13,41,4,1735,1655,19,4,15,39,0,1908,1796,24,15,20,50,3,1685,1580,25,15,19,44,0
50025502502,4208,3938,88,76,56,65,3,3336,3163,49,38,45,49,3,4101,3714,69,115,86,156,29,3141,2903,16,70,75,80,0,4127,3673,131,173,71,165,39,3144,2897,26,80,65,85,0
50025502520,2206,2098,49,20,21,17,1,1705,1647,26,11,13,8,0,2303,2132,90,27,0,81,0,1740,1710,10,0,0,15,0,2338,2106,134,23,0,98,0,1735,1695,20,0,0,15,0
50011501102,1695,1622,19,13,34,7,0,1232,1185,15,4,22,6,0,1656,1577,58,0,13,8,0,1222,1162,45,0,15,4,0,1668,1492,58,47,64,6,0,1277,1132,45,40,60,0,0
50011501103,2774,2648,36,18,67,14,0,2109,2026,20,9,52,7,0,2754,2537,27,106,79,0,0,2125,2005,14,45,70,0,0,2757,2477,48,86,85,58,0,2080,1930,24,50,60,25,0
50011501101,1326,1284,17,3,25,4,2,982,954,9,2,16,2,2,1227,1100,25,31,71,0,0,988,888,25,4,75,0,0,1098,960,29,21,88,0,0,928,803,30,4,85,0,0
50027502701,467,455,1,5,3,4,0,397,388,1,3,3,3,0,502,495,1,3,0,6,0,409,406,2,0,0,5,0,508,484,6,9,14,5,0,411,396,6,0,10,5,0
50025502508,679,656,7,9,5,3,0,553,540,4,3,5,1,0,660,635,5,6,8,5,1,532,522,3,3,3,3,3,654,630,7,6,3,6,2,540,522,6,3,3,3,3
50027502707,3154,3053,35,19,31,19,4,2522,2462,20,7,23,11,2,3035,2827,170,13,14,0,52,2455,2375,55,0,15,0,10,3028,2828,80,69,15,0,0,2480,2370,0,95,15,0,0
50027502723,566,554,1,3,1,7,0,488,480,1,2,1,4,0,608,599,0,3,0,3,0,491,489,2,0,0,3,0,612,590,5,5,17,3,0,499,479,4,0,10,3,0
50027502706,1367,1302,22,11,16,18,1,1099,1054,14,8,12,13,1,1339,1317,13,5,1,1,0,1076,1062,9,5,0,0,0,1362,1343,14,1,1,1,0,1089,1079,5,1,0,0,0
50011501104,4285,4145,57,22,40,24,5,3163,3080,37,10,25,13,2,4642,4616,0,0,14,12,0,3350,3325,0,0,15,10,0,4691,4654,0,0,0,36,0,3325,3290,0,0,0,35,0
50011501106,1277,1229,13,13,10,12,0,946,921,7,3,9,5,0,1404,1390,0,9,5,0,0,1135,1120,0,10,4,0,0,1310,1283,0,13,5,10,0,1055,1030,0,15,4,4,0
50011501105,1893,1812,36,13,29,12,1,1404,1356,20,3,21,4,1,1898,1813,60,0,8,17,0,1471,1441,8,0,10,12,0,2082,1919,65,0,68,30,0,1591,1536,10,0,19,25,0
50027502717,2773,2618,41,43,29,46,3,2289,2178,30,29,21,35,3,2819,2700,59,29,0,5,0,2180,2105,45,30,0,0,0,2847,2800,47,0,0,0,0,2200,2170,30,0,0,0,0
50027502725,3048,2940,31,25,24,26,2,2490,2426,18,15,16,14,2,2956,2846,40,11,3,6,56,2360,2290,30,0,4,0,0,2931,2844,42,25,12,7,7,2305,2245,30,10,10,0,0
50023502309,2576,2454,41,25,32,28,3,2028,1954,32,8,23,13,1,2586,2440,29,33,63,34,0,2000,1935,15,10,35,4,0,2578,2450,17,35,65,12,0,2005,1935,15,10,30,4,0
50023502318,1243,1186,14,16,29,5,0,976,942,5,7,20,3,0,1431,1328,4,42,50,31,5,1130,1050,4,30,50,20,4,1434,1308,8,47,56,35,10,1130,1030,10,34,55,25,10
50023502301,2864,2681,58,57,23,50,2,2218,2106,36,30,19,29,0,2332,2158,87,24,53,8,0,1873,1747,65,0,54,7,0,2320,2178,36,15,85,6,0,1825,1699,33,0,85,6,0
50023502302,3110,2917,78,70,31,25,0,2452,2329,53,37,28,16,0,3082,2868,104,77,16,19,0,2367,2291,33,32,16,0,0,3234,2967,110,116,25,15,0,2536,2419,35,64,25,0,0
50023502303,3078,2870,76,68,30,34,3,2388,2245,53,39,23,27,2,3297,3225,3,50,2,17,0,2520,2462,6,42,8,18,0,3092,3045,3,29,2,13,0,2284,2247,6,20,8,14,0
50011501120,6425,5969,63,44,309,49,2,4880,4585,37,20,213,30,1,6528,6099,75,104,282,4,0,5014,4769,70,0,174,4,0,6518,6122,82,55,362,6,0,5064,4774,70,0,204,4,0
50001500111,8496,7509,258,178,83,493,7,7272,6399,230,143,62,451,4,8600,7210,414,387,55,645,7,7055,6155,289,214,32,345,0,8662,7217,437,436,43,636,0,7135,6245,279,213,27,344,0
50017501702,1246,1213,9,7,15,2,0,997,972,7,4,12,2,0,1070,1038,32,0,0,0,0,965,935,30,0,0,0,0,1046,1010,26,0,8,0,0,945,910,25,0,10,0,0
50017501707,1450,1394,15,6,20,15,2,1155,1118,7,4,12,7,1,1362,1310,9,6,18,11,9,1062,1032,8,8,14,4,0,1409,1362,9,2,15,4,10,1088,1062,8,3,10,0,4
50017501717,401,386,3,3,3,3,1,320,310,3,1,3,3,1,428,390,6,3,11,10,4,316,291,4,3,8,3,2,436,411,5,3,3,3,10,323,308,4,3,2,0,3
50017501708,365,351,3,2,3,3,1,290,283,2,2,3,2,1,392,355,5,3,11,9,3,287,267,3,3,6,3,2,401,376,4,2,3,3,8,294,280,3,2,2,0,3
50017501705,1363,1310,12,11,26,6,1,1077,1044,10,4,15,4,1,1500,1427,16,28,11,18,0,1182,1137,10,15,4,10,0,1495,1392,13,70,12,8,0,1192,1107,10,60,4,10,0
50023502308,1337,1285,14,16,13,11,0,1041,1010,8,9,9,7,0,1251,1204,13,5,4,21,0,995,970,4,4,4,14,0,1158,1108,5,6,5,31,0,960,925,4,4,4,19,0
50023502322,5064,4856,49,31,54,68,3,3960,3814,34,23,41,43,3,5141,4920,86,0,0,122,18,4025,3865,80,0,0,54,0,5141,4909,76,0,0,141,29,4075,3915,60,0,0,70,0
50015501502,3659,3533,34,26,43,22,7,2774,2695,22,14,29,13,4,3826,3662,88,32,43,14,5,2950,2845,59,20,20,10,0,3823,3687,68,35,36,18,10,2935,2855,44,15,18,10,0
50003500307,4391,4177,67,66,19,65,0,3526,3381,41,41,15,50,0,4273,4126,8,23,35,81,0,3305,3235,10,25,0,39,0,4251,4088,0,47,29,87,0,3285,3210,0,45,0,29,0
50003500316,956,909,19,4,16,8,0,753,732,10,0,8,3,0,927,899,10,0,18,0,0,770,745,10,0,20,0,0,966,910,13,7,24,12,0,795,750,15,4,25,0,0
50003500304,2031,1980,21,11,7,15,0,1637,1607,13,5,5,8,0,1918,1863,31,0,3,21,0,1450,1430,20,0,4,0,0,1675,1630,42,0,3,0,0,1350,1325,20,0,4,0,0
50019501906,1206,1158,24,5,11,13,1,999,966,18,0,7,7,1,1225,1108,30,66,5,16,0,945,860,30,44,4,0,0,1137,1060,22,33,5,14,3,890,845,20,14,4,8,0
50019501915,4590,4291,83,90,92,41,12,3682,3457,61,69,75,28,8,4332,4154,4,76,98,0,0,3466,3331,4,40,98,0,0,4277,3974,75,89,132,0,8,3486,3221,75,50,139,0,10
50019501907,4615,4480,34,34,39,33,1,3593,3515,20,12,31,17,1,4356,4132,96,10,8,89,0,3384,3249,60,30,10,34,0,4335,4120,80,14,8,92,0,3314,3169,40,30,4,65,0
50015501508,4314,4125,91,26,19,49,6,3423,3299,63,16,15,30,3,4436,4168,41,42,79,106,0,3430,3240,0,30,55,105,0,4426,4129,38,1,140,118,0,3455,3240,0,4,100,120,0
50003500309,3527,3433,34,26,28,12,0,2725,2659,24,13,26,10,0,3431,3200,0,0,231,0,0,2720,2600,0,0,120,0,0,3430,3426,0,0,4,0,0,2740,2735,0,0,4,0,0
50017501711,1097,1054,16,3,12,10,6,854,828,10,2,8,5,1,1068,993,4,49,11,22,0,875,850,0,10,0,8,0,1056,976,1,56,12,23,0,865,840,0,10,0,8,0
50017501715,726,669,9,26,27,10,1,578,548,3,8,14,7,0,679,636,9,19,18,6,0,550,530,4,10,4,4,0,685,640,4,5,34,6,0,575,540,4,4,29,4,0
50001500101,1371,1317,34,4,10,6,0,1052,1012,28,4,6,2,0,1424,1375,35,0,11,3,0,1095,1065,15,0,10,4,0,1353,1319,16,0,15,3,0,1085,1065,10,0,14,4,0
50001500103,3892,3741,47,16,51,40,0,3024,2924,31,10,40,20,0,3912,3717,36,88,13,77,0,3163,3028,8,55,0,70,0,3894,3713,81,118,11,44,0,2948,2869,14,40,0,35,0
50001500113,1729,1679,22,12,12,6,1,1349,1313,17,4,10,4,1,1689,1642,6,0,0,41,0,1337,1307,4,0,0,25,0,1783,1724,2,0,0,56,0,1467,1426,4,0,0,35,0
50001500112,1980,1916,25,17,13,12,0,1508,1469,12,10,9,7,0,1949,1874,16,14,26,19,0,1485,1440,15,4,25,4,0,1903,1833,11,13,22,24,0,1490,1445,10,4,20,14,0
50017501718,657,636,5,2,10,4,0,509,494,3,2,8,3,0,817,799,0,0,18,0,0,630,610,0,0,20,0,0,867,839,0,0,21,7,0,705,690,0,0,14,0,0
50013501203,471,435,4,5,21,3,3,375,350,4,3,15,2,1,443,438,5,0,0,0,0,385,380,4,0,0,0,0,421,415,6,0,0,0,0,355,350,4,0,0,0,0
50013501301,1998,1841,22,10,125,5,3,1574,1469,11,7,86,3,2,1707,1654,11,7,9,26,0,1430,1390,4,4,10,20,0,1766,1710,0,8,22,26,0,1455,1415,0,4,20,20,0
50013501304,803,763,13,0,18,6,2,658,627,11,0,14,3,2,956,897,24,15,12,3,0,735,710,10,4,8,4,0,946,888,28,15,13,7,0,740,710,15,4,8,8,0
50001500122,833,795,13,13,9,5,2,645,622,8,5,8,3,1,866,810,12,11,32,7,0,660,625,4,4,28,0,0,827,779,11,9,27,5,0,650,620,4,4,23,0,0
50001500102,1218,1157,39,6,4,10,1,953,911,30,1,4,4,1,1316,1223,21,45,0,27,0,1025,1000,0,4,0,20,0,1243,1167,15,44,0,15,0,1000,990,0,4,0,8,0
50001500110,1271,1239,5,8,15,4,0,956,942,2,2,8,2,0,1374,1319,3,0,27,25,0,1055,1020,4,0,20,8,0,1399,1347,6,0,18,28,0,1090,1055,4,0,10,19,0
50017501712,2588,2477,27,22,44,25,0,2038,1971,15,7,29,15,0,2571,2477,31,27,36,0,0,2035,1970,20,10,35,0,0,2583,2476,52,24,25,4,0,1995,1940,4,10,25,8,0
50019501912,521,502,3,3,5,8,0,404,390,3,3,5,3,0,536,522,0,7,7,1,0,384,380,0,8,0,0,0,614,573,15,12,12,2,0,452,428,8,9,7,0,0
50019501902,2810,2691,24,37,45,24,1,2206,2133,13,15,31,19,1,2594,2491,6,23,56,18,0,2115,2025,8,4,58,19,0,2713,2541,18,48,71,41,0,2165,2040,8,15,73,29,0
50019501911,1163,1115,10,8,20,5,2,880,852,5,3,16,4,1,1276,1185,69,22,0,0,0,905,905,0,0,0,0,0,1300,1204,66,27,0,0,0,875,875,0,0,0,0,0
50007500713,8199,7586,131,152,43,288,4,6199,5814,80,88,31,188,2,8824,7827,298,318,67,326,15,6607,6112,123,143,45,154,0,8831,7724,184,356,270,395,13,6541,6017,87,174,80,160,0
50009500906,972,939,10,1,13,9,0,778,755,7,0,12,4,0,1018,940,4,52,11,11,0,750,710,4,35,4,0,0,885,804,4,61,9,6,0,670,620,4,45,0,0,0
50015501505,2954,2823,31,32,52,17,1,2270,2194,15,19,34,6,0,2997,2900,18,31,24,40,0,2270,2200,20,0,30,15,0,2976,2847,27,34,25,57,0,2265,2180,25,0,24,20,0
50015501506,3446,3234,48,64,60,35,2,2831,2666,42,49,40,30,2,3587,3422,63,54,24,32,3,2860,2745,54,25,14,8,0,3620,3467,38,63,20,28,12,3030,2930,35,35,14,8,0
50017501704,1238,1179,19,19,20,2,0,998,963,9,9,16,2,0,1383,1212,27,44,84,0,0,1040,970,4,35,29,0,0,1317,1221,18,12,67,0,0,1035,990,4,10,30,0,0
50019501908,1122,1091,7,14,8,3,0,877,865,5,1,5,1,0,1100,1068,30,13,2,0,0,900,880,15,0,4,0,0,1046,1021,25,8,0,0,0,840,825,15,0,0,0,0
50019501913,879,832,12,7,14,9,0,650,624,8,3,10,2,0,754,713,19,18,0,0,0,605,585,10,10,0,0,0,792,755,11,20,0,0,0,650,625,10,15,0,0,0
50019501904,1029,971,19,3,35,2,1,820,775,10,0,30,1,1,1043,1003,7,12,21,0,0,856,821,4,4,19,0,0,1008,972,0,12,16,0,7,781,761,0,4,14,0,0
50003500317,769,736,4,8,9,12,0,620,599,3,6,6,6,0,602,583,8,2,1,8,0,500,485,10,4,4,4,0,746,635,11,17,6,76,0,595,515,10,4,8,60,0
50003500306,158,155,1,0,1,1,0,128,125,1,0,1,1,0,128,121,4,0,0,4,0,110,102,4,0,0,2,0,116,102,6,0,0,10,0,101,93,4,0,0,2,0
50015501507,5227,4991,75,63,60,40,0,4055,3916,43,33,44,19,0,5420,4972,152,190,165,54,4,4205,3965,100,65,74,0,0,5461,4982,200,298,168,18,0,4105,3800,165,50,28,20,0
50017501701,2797,2693,26,18,38,23,3,2083,2015,14,10,30,12,3,2719,2621,76,3,0,19,0,2085,2035,29,0,0,19,0,2718,2566,127,54,52,15,0,2080,1995,70,0,0,15,0
50017501710,4778,4590,54,43,41,51,1,3879,3756,40,23,27,36,1,4711,4588,60,31,3,29,0,3925,3840,44,20,4,25,0,4667,4574,42,20,0,31,0,3885,3805,29,20,0,30,0
50017501703,1292,1256,6,4,10,12,1,1015,992,3,3,7,6,1,1387,1248,14,42,44,33,0,1115,1010,15,35,25,35,0,1290,1152,10,46,35,39,0,1045,940,10,35,25,40,0
50017501706,977,954,8,2,5,9,0,803,785,6,1,5,7,0,1036,996,0,0,15,25,0,810,780,0,0,15,15,0,984,947,2,0,4,34,0,795,770,4,0,4,25,0
50019501916,1594,1567,8,2,15,3,1,1261,1243,5,2,10,2,1,2435,2357,21,13,17,33,0,1995,1945,10,15,12,14,0,2628,2574,7,12,10,24,0,2190,2150,4,10,8,14,0
50003500311,714,687,11,2,12,4,0,587,567,9,2,8,2,0,690,631,41,2,5,18,0,562,533,20,0,2,5,0,677,603,35,3,7,27,0,544,509,20,0,2,5,0
50023502319,691,669,6,9,6,1,0,558,547,3,2,6,0,0,744,722,14,0,2,6,0,615,595,10,0,4,8,0,736,717,6,0,3,10,0,625,610,4,0,4,8,0
50017501709,1076,1056,7,3,6,3,1,851,836,5,1,6,2,1,1008,962,34,5,7,0,0,818,788,25,0,4,0,0,1037,995,29,5,8,0,0,873,843,25,0,10,0,0
50017501716,1039,1012,7,4,8,4,5,849,828,5,4,4,3,3,1105,982,50,9,56,8,0,965,850,40,10,55,10,0,1156,1045,25,8,69,9,0,1005,895,20,10,70,10,0
50009500905,110,107,0,2,1,0,0,85,82,0,2,1,0,0,90,85,4,0,3,1,0,79,76,0,0,1,0,0,93,89,4,0,3,0,0,81,80,0,0,3,0,0
50009500903,223,220,0,1,2,0,0,190,187,0,1,2,0,0,192,182,7,1,5,3,0,168,162,1,0,3,1,0,202,187,7,1,6,1,0,180,176,1,0,6,0,0
50009500908,290,279,3,3,4,0,0,240,231,1,3,4,0,0,303,292,2,0,2,0,0,259,247,3,0,4,0,0,293,286,3,0,3,0,0,252,242,3,0,2,0,0
50009500914,1302,1265,12,6,17,4,0,1064,1035,8,4,15,3,0,1290,1255,21,0,14,2,0,1016,983,22,2,13,2,0,1362,1320,26,2,18,0,0,1052,1011,22,2,17,0,0
50009500907,1235,1180,13,5,29,8,0,961,919,8,4,25,5,0,1310,1257,21,0,23,5,0,1045,1020,4,0,19,4,0,1285,1238,21,0,14,8,0,1040,1020,4,0,14,10,0
50025502516,5282,4971,93,73,99,53,6,4118,3925,60,34,73,32,4,5068,4689,102,117,123,18,19,3855,3600,80,53,95,20,15,5024,4626,180,103,99,16,0,3920,3660,129,54,59,15,0
50025502501,442,419,5,10,7,5,0,343,326,3,6,6,5,0,465,456,2,0,6,3,0,364,356,2,0,2,2,0,446,435,2,0,5,3,0,345,340,2,0,2,2,0
50023502316,1658,1588,27,14,10,19,0,1313,1272,13,7,8,13,0,1800,1665,29,2,96,15,9,1450,1355,25,0,48,10,4,1864,1762,48,3,32,30,9,1495,1435,20,0,8,19,4
50023502317,6207,5757,169,133,85,96,4,5277,4890,154,106,62,86,3,6061,5659,205,90,111,64,6,5155,4785,195,59,85,24,0,6153,5701,275,71,96,58,0,5190,4750,275,44,74,35,0
50005500508,581,570,0,5,5,1,0,477,469,0,2,5,1,0,590,566,11,12,4,7,0,446,438,3,3,4,5,0,594,567,12,11,4,7,0,441,422,4,3,4,7,0
50019501920,350,344,0,0,3,3,0,300,296,0,0,2,2,0,350,339,0,0,11,0,0,268,256,0,0,9,0,0,342,328,0,2,9,0,0,269,259,0,2,9,0,0
50007500717,4402,4197,58,42,52,61,5,3363,3241,35,17,39,32,4,4536,4477,21,15,32,0,11,3310,3255,20,15,10,0,10,4543,4507,10,13,10,0,11,3475,3440,10,15,0,0,10
50007500724,7144,6817,105,79,31,122,2,5451,5241,66,42,24,77,2,7728,7168,228,97,87,207,0,5815,5535,75,54,30,110,0,7722,7216,232,92,55,177,0,5905,5640,90,59,4,105,0
